Node Number	Total Deformation (m)
1872	0.14224
1873	0.14224
1874	0.14224
1875	0.14224
1876	0.14224
1877	0.14224
1878	0.14224
1879	0.14224
1880	0.14224
1881	0.14224
1882	0.14224
1883	0.14224
1884	0.14224
1885	0.14224
1886	0.14224
1887	0.14224
1888	0.14224
1889	0.14224
1890	0.14224
1891	0.14224
1892	0.14224
1893	0.14224
1894	0.14224
1895	0.14224
1896	0.14224
1897	0.14224
1898	0.14224
1899	0.14224
1900	0.14224
1901	0.14224
1902	0.14224
1903	0.14224
1904	0.14224
1905	0.14224
1906	0.14224
1907	0.14224
1908	0.14224
1909	0.14224
1910	0.14224
1911	0.14224
1912	0.14224
1913	0.14224
1914	0.14224
1915	0.14224
1916	0.14224
1917	0.14224
1918	0.14224
1919	0.14224
1920	0.14224
1921	0.14224
1922	0.14224
1923	0.14224
1924	0.14224
1925	0.14224
1926	0.14224
1927	0.14224
1928	0.14224
1929	0.14224
1930	0.14224
1931	0.14224
1932	0.14224
1933	0.14224
1934	0.14224
1935	0.14224
1936	0.14224
1937	0.14224
1938	0.14224
1939	0.14224
1940	0.14224
1941	0.14224
1942	0.14224
1943	0.14224
1944	0.14224
1945	0.14224
1946	0.14224
1947	0.14224
1948	0.14224
1949	0.14224
1950	0.14224
1951	0.14224
1952	0.14224
1953	0.14224
1954	0.14224
1955	0.14224
1956	0.14224
1957	0.14224
1958	0.14224
1959	0.14224
1960	0.14224
1961	0.14224
1962	0.14224
1963	0.14224
1964	0.14224
1965	0.14224
1966	0.14224
1967	0.14224
1968	0.14224
1969	0.14224
1970	0.14224
1971	0.14224
1972	0.14224
1973	0.14224
1974	0.14224
1975	0.14224
1976	0.14224
1977	0.14224
1978	0.14224
1979	0.14224
1980	0.14224
1981	0.14224
1982	0.14224
1983	0.14224
1984	0.14224
1985	0.14224
1986	0.14224
1987	0.14224
1988	0.14224
1989	0.14224
1990	0.14224
1991	0.14224
1992	0.14224
1993	0.14224
1994	0.14224
1995	0.14224
1996	0.14224
1997	0.14224
1998	0.14224
1999	0.14224
2000	0.14224
2001	0.14224
2002	0.14224
2003	0.14224
2004	0.14224
2005	0.14224
2006	0.14224
2007	0.14224
2008	0.14224
2009	0.14224
2010	0.14224
2011	0.14224
2012	0.14224
2013	0.14224
2014	0.14224
2015	0.14224
2016	0.14224
2017	0.14224
2018	0.14224
2019	0.14224
2020	0.14224
2021	0.14224
2022	0.14224
2023	0.14224
2024	0.14224
2025	0.14224
2026	0.14224
2027	0.14224
2028	0.14224
2029	0.14224
2030	0.14224
2031	0.14224
2032	0.14224
2033	0.14224
2034	0.14224
2035	0.14224
2036	0.14224
2037	0.14224
2038	0.14224
2039	0.14224
2040	0.14224
2041	0.14224
2042	0.14224
2043	0.14224
2044	0.14224
2045	0.14224
2046	0.14224
2047	0.14224
2048	0.14224
2049	0.14224
2050	0.14224
2051	0.14224
2052	0.14224
2053	0.14224
2054	0.14224
2055	0.14224
2056	0.14224
2057	0.14224
2058	0.14224
2059	0.14224
2060	0.14224
2061	0.14224
2062	0.14224
2063	0.14224
2064	0.14224
2065	0.14224
2066	0.14224
2067	0.14224
2068	0.14224
2069	0.14224
2070	0.14224
2071	0.14224
2072	0.14224
2073	0.14224
2074	0.14224
2075	0.14224
2076	0.14224
2077	0.14224
2078	0.14224
2079	0.14224
2080	0.14224
2081	0.14224
2082	0.14224
2083	0.14224
2084	0.14224
2085	0.14224
2086	0.14224
2087	0.14224
2088	0.14224
2089	0.14224
2090	0.14224
2091	0.14224
2092	0.14224
2093	0.14224
2094	0.14224
2095	0.14224
2096	0.14224
2097	0.14224
2098	0.14224
2099	0.14224
2100	0.14224
2101	0.14224
2102	0.14224
2103	0.14224
2104	0.14224
2105	0.14224
2106	0.14224
2107	0.14224
2108	0.14224
2109	0.14224
2110	0.14224
2111	0.14224
2112	0.14224
2113	0.14224
2114	0.14224
2115	0.14224
2116	0.14224
2117	0.14224
2118	0.14224
2119	0.14224
2120	0.14224
2121	0.14224
2122	0.14224
2123	0.14224
2124	0.14224
2125	0.14224
2126	0.14224
2127	0.14224
2128	0.14224
2129	0.14224
2130	0.14224
2131	0.14224
2132	0.14224
2133	0.14224
2134	0.14224
2135	0.14224
2136	0.14224
2137	0.14224
2138	0.14224
2139	0.14224
2140	0.14224
2141	0.14224
2142	0.14224
2143	0.14224
2144	0.14224
2145	0.14224
2146	0.14224
2147	0.14224
2148	0.14224
2149	0.14224
2150	0.14224
2151	0.14224
2152	0.14224
2153	0.14224
2154	0.14224
2155	0.14224
2156	0.14224
2157	0.14224
2158	0.14224
2159	0.14224
2160	0.14224
2161	0.14224
2162	0.14224
2163	0.14224
2164	0.14224
2165	0.14224
2166	0.14224
2167	0.14224
2168	0.14224
2169	0.14224
2170	0.14224
2171	0.14224
2172	0.14224
2173	0.14224
2174	0.14224
2175	0.14224
2176	0.14224
2177	0.14224
2178	0.14224
2179	0.14224
2180	0.14224
2181	0.14224
2182	0.14224
2183	0.14224
2184	0.14224
2185	0.14224
2186	0.14224
2187	0.14224
2188	0.14224
2189	0.14224
2190	0.14224
2191	0.14224
2192	0.14224
2193	0.14224
2194	0.14224
2195	0.14224
2196	0.14224
2197	0.14224
2198	0.14224
2199	0.14224
2200	0.14224
2201	0.14224
2202	0.14224
2203	0.14224
2204	0.14224
2205	0.14224
2206	0.14224
2207	0.14224
2208	0.14224
2209	0.14224
2210	0.14224
2211	0.14224
2212	0.14224
2213	0.14224
2214	0.14224
2215	0.14224
2216	0.14224
2217	0.14224
2218	0.14224
2219	0.14224
2220	0.14224
2221	0.14224
2222	0.14224
2223	0.14224
2224	0.14224
2225	0.14224
2226	0.14224
2227	0.14224
2228	0.14224
2229	0.14224
2230	0.14224
2231	0.14224
2232	0.14224
2233	0.14224
2234	0.14224
2235	0.14224
2236	0.14224
2237	0.14224
2238	0.14224
2239	0.14224
2240	0.14224
2241	0.14224
2242	0.14224
2243	0.14224
2244	0.14224
2245	0.14224
2246	0.14224
2247	0.14224
2248	0.14224
2249	0.14224
2250	0.14224
2251	0.14224
2252	0.14224
2253	0.14224
2254	0.14224
2255	0.14224
2256	0.14224
2257	0.14224
2258	0.14224
2259	0.14224
2260	0.14224
2261	0.14224
2262	0.14224
2263	0.14224
2264	0.14224
2265	0.14224
2266	0.14224
2267	0.14224
2268	0.14224
2269	0.14224
2270	0.14224
2271	0.14224
2272	0.14224
2273	0.14224
2274	0.14224
2275	0.14224
2276	0.14224
2277	0.14224
2278	0.14224
2279	0.14224
2280	0.14224
2281	0.14224
2282	0.14224
2283	0.14224
2284	0.14224
2285	0.14224
2286	0.14224
2287	0.14224
2288	0.14224
2289	0.14224
2290	0.14224
2291	0.14224
2292	0.14224
2293	0.14224
2294	0.14224
2295	0.14224
2296	0.14224
2297	0.14224
2298	0.14224
2299	0.14224
2300	0.14224
2301	0.14224
2302	0.14224
2303	0.14224
2304	0.14224
2305	0.14224
2306	0.14224
2307	0.14224
2308	0.14224
2309	0.14224
2310	0.14224
2311	0.14224
2312	0.14224
2313	0.14224
2314	0.14224
2315	0.14224
2316	0.14224
2317	0.14224
2318	0.14224
2319	0.14224
2320	0.14224
2321	0.14224
2322	0.14224
2323	0.14224
2324	0.14224
2325	0.14224
2326	0.14224
2327	0.14224
2328	0.14224
2329	0.14224
2330	0.14224
2331	0.14224
2332	0.14224
2333	0.14224
2334	0.14224
2335	0.14224
2336	0.14224
2337	0.14224
2338	0.14224
2339	0.14224
2340	0.14224
2341	0.14224
2342	0.14224
2343	0.14224
2344	0.14224
2345	0.14224
2346	0.14224
2347	0.14224
2348	0.14224
2349	0.14224
2350	0.14224
2351	0.14224
2352	0.14224
2353	0.14224
2354	0.14224
2355	0.14224
2356	0.14224
2357	0.14224
2358	0.14224
2359	0.14224
2360	0.14224
2361	0.14224
2362	0.14224
2363	0.14224
2364	0.14224
2365	0.14224
2366	0.14224
2367	0.14224
2368	0.14224
2369	0.14224
2370	0.14224
2371	0.14224
2372	0.14224
2373	0.14224
2374	0.14224
2375	0.14224
2376	0.14224
2377	0.14224
2378	0.14224
2379	0.14224
2380	0.14224
2381	0.14224
2382	0.14224
2383	0.14224
2384	0.14224
2385	0.14224
2386	0.14224
2387	0.14224
2388	0.14224
2389	0.14224
2390	0.14224
2391	0.14224
2392	0.14224
2393	0.14224
2394	0.14224
2395	0.14224
2396	0.14224
2397	0.14224
2398	0.14224
2399	0.14224
2400	0.14224
2401	0.14224
2402	0.14224
2403	0.14224
2404	0.14224
2405	0.14224
2406	0.14224
2407	0.14224
2408	0.14224
2409	0.14224
2410	0.14224
2411	0.14224
2412	0.14224
2413	0.14224
2414	0.14224
2415	0.14224
2416	0.14224
2417	0.14224
2418	0.14224
2419	0.14224
2420	0.14224
2421	0.14224
2422	0.14224
2423	0.14224
2424	0.14224
2425	0.14224
2426	0.14224
2427	0.14224
2428	0.14224
2429	0.14224
2430	0.14224
2431	0.14224
2432	0.14224
2433	0.14224
2434	0.14224
2435	0.14224
2436	0.14224
2437	0.14224
2438	0.14224
2439	0.14224
2440	0.14224
2441	0.14224
2442	0.14224
2443	0.14224
2444	0.14224
2445	0.14224
2446	0.14224
2447	0.14224
2448	0.14224
2449	0.14224
2450	0.14224
2451	0.14224
2452	0.14224
2453	0.14224
2454	0.14224
2455	0.14224
2456	0.14224
2457	0.14224
2458	0.14224
2459	0.14224
2460	0.14224
2461	0.14224
2462	0.14224
2463	0.14224
2464	0.14224
2465	0.14224
2466	0.14224
2467	0.14224
2468	0.14224
2469	0.14224
2470	0.14224
2471	0.14224
2472	0.14224
2473	0.14224
2474	0.14224
2475	0.14224
2476	0.14224
2477	0.14224
2478	0.14224
2479	0.14224
2480	0.14224
2481	0.14224
2482	0.14224
2483	0.14224
2484	0.14224
2485	0.14224
2486	0.14224
2487	0.14224
2488	0.14224
2489	0.14224
2490	0.14224
2491	0.14224
2492	0.14224
2493	0.14224
2494	0.14224
2495	0.14224
2496	0.14224
2497	0.14224
2498	0.14224
2499	0.14224
2500	0.14224
2501	0.14224
2502	0.14224
2503	0.14224
2504	0.14224
2505	0.14224
2506	0.14224
2507	0.14224
2508	0.14224
2509	0.14224
2510	0.14224
2511	0.14224
2512	0.14224
2513	0.14224
2514	0.14224
2515	0.14224
2516	0.14224
2517	0.14224
2518	0.14224
2519	0.14224
2520	0.14224
2521	0.14224
2522	0.14224
2523	0.14224
2524	0.14224
2525	0.14224
2526	0.14224
2527	0.14224
2528	0.14224
2529	0.14224
2530	0.14224
2531	0.14224
2532	0.14224
2533	0.14224
2534	0.14224
2535	0.14224
2536	0.14224
2537	0.14224
2538	0.14224
2539	0.14224
2540	0.14224
2541	0.14224
2542	0.14224
2543	0.14224
2544	0.14224
2545	0.14224
2546	0.14224
2547	0.14224
2548	0.14224
2549	0.14224
2550	0.14224
2551	0.14224
2552	0.14224
2553	0.14224
2554	0.14224
2555	0.14224
2556	0.14224
2557	0.14224
2558	0.14224
2559	0.14224
2560	0.14224
2561	0.14224
2562	0.14224
2563	0.14224
2564	0.14224
2565	0.14224
2566	0.14224
2567	0.14224
2568	0.14224
2569	0.14224
2570	0.14224
2571	0.14224
2572	0.14224
2573	0.14224
2574	0.14224
2575	0.14224
2576	0.14224
2577	0.14224
2578	0.14224
2579	0.14224
2580	0.14224
2581	0.14224
2582	0.14224
2583	0.14224
2584	0.14224
2585	0.14224
2586	0.14224
2587	0.14224
2588	0.14224
2589	0.14224
2590	0.14224
2591	0.14224
2592	0.14224
2593	0.14224
2594	0.14224
2595	0.14224
2596	0.14224
2597	0.14224
2598	0.14224
2599	0.14224
2600	0.14224
2601	0.14224
2602	0.14224
2603	0.14224
2604	0.14224
2605	0.14224
2606	0.14224
2607	0.14224
2608	0.14224
2609	0.14224
2610	0.14224
2611	0.14224
2612	0.14224
2613	0.14224
2614	0.14224
2615	0.14224
2616	0.14224
2617	0.14224
2618	0.14224
2619	0.14224
2620	0.14224
2621	0.14224
2622	0.14224
2623	0.14224
2624	0.14224
2625	0.14224
2626	0.14224
2627	0.14224
2628	0.14224
2629	0.14224
2630	0.14224
2631	0.14224
2632	0.14224
2633	0.14224
2634	0.14224
2635	0.14224
2636	0.14224
2637	0.14224
2638	0.14224
2639	0.14224
2640	0.14224
2641	0.14224
2642	0.14224
2643	0.14224
2644	0.14224
2645	0.14224
2646	0.14224
2647	0.14224
2648	0.14224
2649	0.14224
2650	0.14224
2651	0.14224
2652	0.14224
2653	0.14224
2654	0.14224
2655	0.14224
2656	0.14224
2657	0.14224
2658	0.14224
2659	0.14224
2660	0.14224
2661	0.14224
2662	0.14224
2663	0.14224
2664	0.14224
2665	0.14224
2666	0.14224
2667	0.14224
2668	0.14224
2669	0.14224
2670	0.14224
2671	0.14224
2672	0.14224
2673	0.14224
2674	0.14224
2675	0.14224
2676	0.14224
2677	0.14224
2678	0.14224
2679	0.14224
2680	0.14224
2681	0.14224
2682	0.14224
2683	0.14224
2684	0.14224
2685	0.14224
2686	0.14224
2687	0.14224
2688	0.14224
2689	0.14224
2690	0.14224
2691	0.14224
2692	0.14224
2693	0.14224
2694	0.14224
2695	0.14224
2696	0.14224
2697	0.14224
2698	0.14224
2699	0.14224
2700	0.14224
2701	0.14224
2702	0.14224
2703	0.14224
2704	0.14224
2705	0.14224
2706	0.14224
2707	0.14224
2708	0.14224
2709	0.14224
2710	0.14224
2711	0.14224
2712	0.14224
2713	0.14224
2714	0.14224
2715	0.14224
2716	0.14224
2717	0.14224
2718	0.14224
2719	0.14224
2720	0.14224
2721	0.14224
2722	0.14224
2723	0.14224
2724	0.14224
2725	0.14224
2726	0.14224
2727	0.14224
2728	0.14224
2729	0.14224
2730	0.14224
2731	0.14224
2732	0.14224
2733	0.14224
2734	0.14224
2735	0.14224
2736	0.14224
2737	0.14224
2738	0.14224
2739	0.14224
2740	0.14224
2741	0.14224
2742	0.14224
2743	0.14224
2744	0.14224
2745	0.14224
2746	0.14224
2747	0.14224
2748	0.14224
2749	0.14224
2750	0.14224
2751	0.14224
2752	0.14224
2753	0.14224
2754	0.14224
2755	0.14224
2756	0.14224
2757	0.14224
2758	0.14224
2759	0.14224
2760	0.14224
2761	0.14224
2762	0.14224
2763	0.14224
2764	0.14224
2765	0.14224
2766	0.14224
2767	0.14224
2768	0.14224
2769	0.14224
2770	0.14224
2771	0.14224
2772	0.14224
2773	0.14224
2774	0.14224
2775	0.14224
2776	0.14224
2777	0.14224
2778	0.14224
2779	0.14224
2780	0.14224
2781	0.14224
2782	0.14224
2783	0.14224
2784	0.14224
2785	0.14224
2786	0.14224
2787	0.14224
2788	0.14224
2789	0.14224
2790	0.14224
2791	0.14224
2792	0.14224
2793	0.14224
2794	0.14224
2795	0.14224
2796	0.14224
2797	0.14224
2798	0.14224
2799	0.14224
2800	0.14224
2801	0.14224
2802	0.14224
2803	0.14224
2804	0.14224
2805	0.14224
2806	0.14224
2807	0.14224
2808	0.14224
2809	0.14224
2810	0.14224
2811	0.14224
2812	0.14224
2813	0.14224
2814	0.14224
2815	0.14224
2816	0.14224
2817	0.14224
2818	0.14224
2819	0.14224
2820	0.14224
2821	0.14224
2822	0.14224
2823	0.14224
2824	0.14224
2825	0.14224
2826	0.14224
2827	0.14224
2828	0.14224
2829	0.14224
2830	0.14224
2831	0.14224
2832	0.14224
2833	0.14224
2834	0.14224
2835	0.14224
2836	0.14224
2837	0.14224
2838	0.14224
2839	0.14224
2840	0.14224
2841	0.14224
2842	0.14224
2843	0.14224
2844	0.14224
2845	0.14224
2846	0.14224
2847	0.14224
2848	0.14224
2849	0.14224
2850	0.14224
2851	0.14224
2852	0.14224
2853	0.14224
2854	0.14224
2855	0.14224
2856	0.14224
2857	0.14224
2858	0.14224
2859	0.14224
2860	0.14224
2861	0.14224
2862	0.14224
2863	0.14224
2864	0.14224
2865	0.14224
2866	0.14224
2867	0.14224
2868	0.14224
2869	0.14224
2870	0.14224
2871	0.14224
2872	0.14224
2873	0.14224
2874	0.14224
2875	0.14224
2876	0.14224
2877	0.14224
2878	0.14224
2879	0.14224
2880	0.14224
2881	0.14224
2882	0.14224
2883	0.14224
2884	0.14224
2885	0.14224
2886	0.14224
2887	0.14224
2888	0.14224
2889	0.14224
2890	0.14224
2891	0.14224
2892	0.14224
2893	0.14224
2894	0.14224
2895	0.14224
2896	0.14224
2897	0.14224
2898	0.14224
2899	0.14224
2900	0.14224
2901	0.14224
2902	0.14224
2903	0.14224
2904	0.14224
2905	0.14224
2906	0.14224
2907	0.14224
2908	0.14224
2909	0.14224
2910	0.14224
2911	0.14224
2912	0.14224
2913	0.14224
2914	0.14224
2915	0.14224
2916	0.14224
2917	0.14224
2918	0.14224
2919	0.14224
2920	0.14224
2921	0.14224
2922	0.14224
2923	0.14224
2924	0.14224
2925	0.14224
2926	0.14224
2927	0.14224
2928	0.14224
2929	0.14224
2930	0.14224
2931	0.14224
2932	0.14224
2933	0.14224
2934	0.14224
2935	0.14224
2936	0.14224
2937	0.14224
2938	0.14224
2939	0.14224
2940	0.14224
2941	0.14224
2942	0.14224
2943	0.14224
2944	0.14224
2945	0.14224
2946	0.14224
2947	0.14224
2948	0.14224
2949	0.14224
2950	0.14224
2951	0.14224
2952	0.14224
2953	0.14224
2954	0.14224
2955	0.14224
2956	0.14224
2957	0.14224
2958	0.14224
2959	0.14224
2960	0.14224
2961	0.14224
2962	0.14224
2963	0.14224
2964	0.14224
2965	0.14224
2966	0.14224
2967	0.14224
2968	0.14224
2969	0.14224
2970	0.14224
2971	0.14224
2972	0.14224
2973	0.14224
2974	0.14224
2975	0.14224
2976	0.14224
2977	0.14224
2978	0.14224
2979	0.14224
2980	0.14224
2981	0.14224
2982	0.14224
2983	0.14224
2984	0.14224
2985	0.14224
2986	0.14224
2987	0.14224
2988	0.14224
2989	0.14224
2990	0.14224
2991	0.14224
2992	0.14224
2993	0.14224
2994	0.14224
2995	0.14224
2996	0.14224
2997	0.14224
2998	0.14224
2999	0.14224
3000	0.14224
3001	0.14224
3002	0.14224
3003	0.14224
3004	0.14224
3005	0.14224
3006	0.14224
3007	0.14224
3008	0.14224
3009	0.14224
3010	0.14224
3011	0.14224
3012	0.14224
3013	0.14224
3014	0.14224
3015	0.14224
3016	0.14224
3017	0.14224
3018	0.14224
3019	0.14224
3020	0.14224
3021	0.14224
3022	0.14224
3023	0.14224
3024	0.14224
3025	0.14224
3026	0.14224
3027	0.14224
3028	0.14224
3029	0.14224
3030	0.14224
3031	0.14224
3032	0.14224
3033	0.14224
3034	0.14224
3035	0.14224
3036	0.14224
3037	0.14224
3038	0.14224
3039	0.14224
3040	0.14224
3041	0.14224
3042	0.14224
3043	0.14224
3044	0.14224
3045	0.14224
3046	0.14224
3047	0.14224
3048	0.14224
3049	0.14224
3050	0.14224
3051	0.14224
3052	0.14224
3053	0.14224
3054	0.14224
3055	0.14224
3056	0.14224
3057	0.14224
3058	0.14224
3059	0.14224
3060	0.14224
3061	0.14224
3062	0.14224
3063	0.14224
3064	0.14224
3065	0.14224
3066	0.14224
3067	0.14224
3068	0.14224
3069	0.14224
3070	0.14224
3071	0.14224
3072	0.14224
3073	0.14224
3074	0.14224
3075	0.14224
3076	0.14224
3077	0.14224
3078	0.14224
3079	0.14224
3080	0.14224
3081	0.14224
3082	0.14224
3083	0.14224
3084	0.14224
3085	0.14224
3086	0.14224
3087	0.14224
3088	0.14224
3089	0.14224
3090	0.14224
3091	0.14224
3092	0.14224
3093	0.14224
3094	0.14224
3095	0.14224
3096	0.14224
3097	0.14224
3098	0.14224
3099	0.14224
3100	0.14224
3101	0.14224
3102	0.14224
3103	0.14224
3104	0.14224
3105	0.14224
3106	0.14224
3107	0.14224
3108	0.14224
3109	0.14224
3110	0.14224
3111	0.14224
3112	0.14224
3113	0.14224
3114	0.14224
3115	0.14224
3116	0.14224
3117	0.14224
3118	0.14224
3119	0.14224
3120	0.14224
3121	0.14224
3122	0.14224
3123	0.14224
3124	0.14224
3125	0.14224
3126	0.14224
3127	0.14224
3128	0.14224
3129	0.14224
3130	0.14224
3131	0.14224
3132	0.14224
3133	0.14224
3134	0.14224
3135	0.14224
3136	0.14224
3137	0.14224
3138	0.14224
3139	0.14224
3140	0.14224
3141	0.14224
3142	0.14224
3143	0.14224
3144	0.14224
3145	0.14224
3146	0.14224
3147	0.14224
3148	0.14224
3149	0.14224
3150	0.14224
3151	0.14224
3152	0.14224
3153	0.14224
3154	0.14224
3155	0.14224
3156	0.14224
3157	0.14224
3158	0.14224
3159	0.14224
3160	0.14224
3161	0.14224
3162	0.14224
3163	0.14224
3164	0.14224
3165	0.14224
3166	0.14224
3167	0.14224
3168	0.14224
3169	0.14224
3170	0.14224
3171	0.14224
3172	0.14224
3173	0.14224
3174	0.14224
3175	0.14224
3176	0.14224
3177	0.14224
3178	0.14224
3179	0.14224
3180	0.14224
3181	0.14224
3182	0.14224
3183	0.14224
3184	0.14224
3185	0.14224
3186	0.14224
3187	0.14224
3188	0.14224
3189	0.14224
3190	0.14224
3191	0.14224
3192	0.14224
3193	0.14224
3194	0.14224
3195	0.14224
3196	0.14224
3197	0.14224
3198	0.14224
3199	0.14224
3200	0.14224
3201	0.14224
3202	0.14224
3203	0.14224
3204	0.14224
3205	0.14224
3206	0.14224
3207	0.14224
3208	0.14224
3209	0.14224
3210	0.14224
3211	0.14224
3212	0.14224
3213	0.14224
3214	0.14224
3215	0.14224
3216	0.14224
3217	0.14224
3218	0.14224
3219	0.14224
3220	0.14224
3221	0.14224
3222	0.14224
3223	0.14224
3224	0.14224
3225	0.14224
3226	0.14224
3227	0.14224
3228	0.14224
3229	0.14224
3230	0.14224
3231	0.14224
3232	0.14224
3233	0.14224
3234	0.14224
3235	0.14224
3236	0.14224
3237	0.14224
3238	0.14224
3239	0.14224
3240	0.14224
3241	0.14224
3242	0.14224
3243	0.14224
3244	0.14224
3245	0.14224
3246	0.14224
3247	0.14224
3248	0.14224
3249	0.14224
3250	0.14224
3251	0.14224
3252	0.14224
3253	0.14224
3254	0.14224
3255	0.14224
3256	0.14224
3257	0.14224
3258	0.14224
3259	0.14224
3260	0.14224
3261	0.14224
3262	0.14224
3263	0.14224
3264	0.14224
3265	0.14224
3266	0.14224
3267	0.14224
3268	0.14224
3269	0.14224
3270	0.14224
3271	0.14224
3272	0.14224
3273	0.14224
3274	0.14224
3275	0.14224
3276	0.14224
3277	0.14224
3278	0.14224
3279	0.14224
3280	0.14224
3281	0.14224
3282	0.14224
3283	0.14224
3284	0.14224
3285	0.14224
3286	0.14224
3287	0.14224
3288	0.14224
3289	0.14224
3290	0.14224
3291	0.14224
3292	0.14224
3293	0.14224
3294	0.14224
3295	0.14224
3296	0.14224
3297	0.14224
3298	0.14224
3299	0.14224
3300	0.14224
3301	0.14224
3302	0.14224
3303	0.14224
3304	0.14224
3305	0.14224
3306	0.14224
3307	0.14224
3308	0.14224
3309	0.14224
3310	0.14224
3311	0.14224
3312	0.14224
3313	0.14224
3314	0.14224
3315	0.14224
3316	0.14224
3317	0.14224
3318	0.14224
3319	0.14224
3320	0.14224
3321	0.14224
3322	0.14224
3323	0.14224
3324	0.14224
3325	0.14224
3326	0.14224
3327	0.14224
3328	0.14224
3329	0.14224
3330	0.14224
3331	0.14224
3332	0.14224
3333	0.14224
3334	0.14224
3335	0.14224
3336	0.14224
3337	0.14224
3338	0.14224
3339	0.14224
3340	0.14224
3341	0.14224
3342	0.14224
3343	0.14224
3344	0.14224
3345	0.14224
3346	0.14224
3347	0.14224
3348	0.14224
3349	0.14224
3350	0.14224
3351	0.14224
3352	0.14224
3353	0.14224
3354	0.14224
3355	0.14224
3356	0.14224
3357	0.14224
3358	0.14224
3359	0.14224
3360	0.14224
3361	0.14224
3362	0.14224
3363	0.14224
3364	0.14224
3365	0.14224
3366	0.14224
3367	0.14224
3368	0.14224
3369	0.14224
3370	0.14224
3371	0.14224
3372	0.14224
3373	0.14224
3374	0.14224
3375	0.14224
3376	0.14224
3377	0.14224
3378	0.14224
3379	0.14224
3380	0.14224
3381	0.14224
3382	0.14224
3383	0.14224
3384	0.14224
3385	0.14224
3386	0.14224
3387	0.14224
3388	0.14224
3389	0.14224
3390	0.14224
3391	0.14224
3392	0.14224
3393	0.14224
3394	0.14224
3395	0.14224
3396	0.14224
3397	0.14224
3398	0.14224
3399	0.14224
3400	0.14224
3401	0.14224
3402	0.14224
3403	0.14224
3404	0.14224
3405	0.14224
3406	0.14224
3407	0.14224
3408	0.14224
3409	0.14224
3410	0.14224
3411	0.14224
3412	0.14224
3413	0.14224
3414	0.14224
3415	0.14224
3416	0.14224
3417	0.14224
3418	0.14224
3419	0.14224
3420	0.14224
3421	0.14224
3422	0.14224
3423	0.14224
3424	0.14224
3425	0.14224
3426	0.14224
3427	0.14224
3428	0.14224
3429	0.14224
3430	0.14224
3431	0.14224
3432	0.14224
3433	0.14224
3434	0.14224
3435	0.14224
3436	0.14224
3437	0.14224
3438	0.14224
3439	0.14224
3440	0.14224
3441	0.14224
3442	0.14224
3443	0.14224
3444	0.14224
3445	0.14224
3446	0.14224
3447	0.14224
3448	0.14224
3449	0.14224
3450	0.14224
3451	0.14224
3452	0.14224
3453	0.14224
3454	0.14224
3455	0.14224
3456	0.14224
3457	0.14224
3458	0.14224
3459	0.14224
3460	0.14224
3461	0.14224
3462	0.14224
3463	0.14224
3464	0.14224
3465	0.14224
3466	0.14224
3467	0.14224
3468	0.14224
3469	0.14224
3470	0.14224
3471	0.14224
3472	0.14224
3473	0.14224
3474	0.14224
3475	0.14224
3476	0.14224
3477	0.14224
3478	0.14224
3479	0.14224
3480	0.14224
3481	0.14224
3482	0.14224
3483	0.14224
3484	0.14224
3485	0.14224
3486	0.14224
3487	0.14224
3488	0.14224
3489	0.14224
3490	0.14224
3491	0.14224
3492	0.14224
3493	0.14224
3494	0.14224
3495	0.14224
3496	0.14224
3497	0.14224
3498	0.14224
3499	0.14224
3500	0.14224
3501	0.14224
3502	0.14224
3503	0.14224
3504	0.14224
3505	0.14224
3506	0.14224
3507	0.14224
3508	0.14224
3509	0.14224
3510	0.14224
3511	0.14224
3512	0.14224
3513	0.14224
3514	0.14224
3515	0.14224
3516	0.14224
3517	0.14224
3518	0.14224
3519	0.14224
3520	0.14224
3521	0.14224
3522	0.14224
3523	0.14224
3524	0.14224
3525	0.14224
3526	0.14224
3527	0.14224
3528	0.14224
3529	0.14224
3530	0.14224
3531	0.14224
3532	0.14224
3533	0.14224
3534	0.14224
3535	0.14224
3536	0.14224
3537	0.14224
3538	0.14224
3539	0.14224
3540	0.14224
3541	0.14224
3542	0.14224
3543	0.14224
3544	0.14224
3545	0.14224
